"car_id","car_make","car_model","car_gears","car_fuel_type","car_transmission_type"
"683848b2a894820323880c417fd51b98",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"7a5f18d5254379c8179490dadfb3c5fe",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"0c222ef7522b4b449caece9bc92dc006",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
b57904b430b0882fff97e03613839087,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"203a4ac043ab643cede98e3d6fbe41d1",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"37ae3bcfc15231e4c65c902c21bb4e05",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
faa8646fd66e62ee70e7f03f871edcc4,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"744fd4e19b9622fc602aba0de1b2cca0",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"08d600592c458fc59ba21f0bd1817557",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"8fb256d475b1b8b91ca70645d3c4149b",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
f7d8364cb2a401a5fbe660ea4dad7860,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"342f93f2ba951a1bff582480d3b6fa10",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"5b951655ed1cac6aa242eea682e71a55",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"73f1907f05fe24f7e32a643be2cefbc6",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"967880b996424109b0477107d285e746",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"92f7b8ac8c9b9eda10fd70a76915cc3f",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"55417397b723e28379afa1ed908f51f8",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"98f8b98bf6fcb58fc6862dbd827c704b",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
aadab371289c7d5f3a9d4093cb34318a,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"86314fbf227fea813d6d6df2e37ffc67",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
fb3fabb6fda943b314804e118de06eec,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"0f5289f13d56f2afa8f36b947d28dbb9",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
aa57f7a0f0796bab482269b344131a9c,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
fdc3d306a6b2bbe7c376bc61f231bd7d,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"508564642209865cbe5ac2b380b06e85",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"670a2b1f9574d5d87dfc79ad65900a4b",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
e3a1c35209d8ed63e010320b42869ca5,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"981e8c6e05318c11e6400a7fa1db589c",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"961aa8a1f99a4c489d5daa736e15d046",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"06b84df40fbb228d231e501979866382",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"616510cc8b45556ef2260864c781802f",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
d0a8deb45e484b6af588f6b247eb61b2,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"6c0b6332ef4b504c627976ebabfdaf4a",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
c50709fa56640d02c3233300cee1be84,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"4a6a4783d20014d71f4d98ec08bd9bbb",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"7cc84fc3bc079613a54eee4b3b6370f1",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"0db6572bc1439fd43a31fb795aa534b9",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"26f054213a4dd5e038b390d1bb227b1f",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
bbb36baf8cd016c3f9c18b38200925d6,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"47e602f0a48df197b75c70190733e64b",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"17e2f9328a34bf6f65cd1efe40bd9a48",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"8a989f1eeff26912040321e0113b46cb",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
abed2d66182b3fe3199afe26087a7104,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"41ad93326a34225fdb0fd88bdc7daefb",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"14eab336e781a21b7c6389f64c83f059",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"246fa71ccbccd63c074dec37872509ae",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"50d0e988ae14cc66b68bfc352ed3def0",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
aab70f77c9a86124e6014020580eceab,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
cef0ed868348357e22f6cc9069b78f24,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"5c563b930738fbb5e82f4f81de4d50e7",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"8c31b336a2cd1073fb43f7e6a6ddf497",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
d9f4daef4c23f7de30b3c5c345c41b26,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"6ecbb8eed161412f9a902570fdc3ce3e",AUDI,Q3,"6",DIESEL,Semi-Automatic
"352388fbff7eba14666f1537e9f5729d",AUDI,Q3,"6",DIESEL,Semi-Automatic
"9293d82347d001d237254415f27c47c8",AUDI,Q3,"6",Unknown,Semi-Automatic
"736078db30acccbc0c6cbb9345cd737d",AUDI,Q3,"6",Unknown,Semi-Automatic
c4a6457f6b9d6c75dff2321f57d7282c,AUDI,Q3,"6",Unknown,Semi-Automatic
"34fcb3578fd90cc7e1cb356dd782f4a4",AUDI,Q3,"6",Unknown,Semi-Automatic
a13701ab914f0958f33451529e162b17,AUDI,Q5,"8",Unknown,Semi-Automatic
"99b84fe545dc56863c25ac78d4670dc6",AUDI,Q5,"8",Unknown,Semi-Automatic
b8fa3282e51a0a9ad63a6d2bcd3ea0cf,AUDI,Q5,"8",Unknown,Semi-Automatic
"593b75274946bad442ad4d9e0f41f8b4",AUDI,Q5,"8",Unknown,Semi-Automatic
a0b31aa12c1992aa77f2bc05b4c93a26,AUDI,Q5,"8",Unknown,Semi-Automatic
"1d4888e668046c6f99b7a040bf9ab814",TOYOTA,RAV4,"6",Unknown,Automatic
c1bcef4dc0eab38b7c9f6dc6a1070ba1,TOYOTA,RAV4,"6",Unknown,Automatic
fe3616098b8b563a5fab0ff8f007ee7f,TOYOTA,RAV4,"6",Unknown,Automatic
"6aaddef56167cbc278efb7927dd745df",TOYOTA,RAV4,"6",Unknown,Automatic
d76f8071c87d85bacc019074f1f470b3,TOYOTA,RAV4,"6",Unknown,Automatic
"15ff4e20124dbe56de88f5fb8ce73512",TOYOTA,RAV4,"6",Unknown,Automatic
c9c8dc3c70cb261bf1c300f89d968274,TOYOTA,RAV4,"6",Unknown,Automatic
"754430577616b0c5455d47d3de05cab4",TOYOTA,RAV4,"6",Unknown,Automatic
"3a61058e604e3177f09c0cafa5919f36",TOYOTA,RAV4,"6",Unknown,Automatic
a84b5242f61ef0accee3ed8bb7f7baef,TOYOTA,RAV4,"6",Unknown,Automatic
"6181791fc16963385d873335a59ee257",TOYOTA,RAV4,"6",Unknown,Automatic
"08a5114ae9fbaca5b2dad42525b6f20d",TOYOTA,RAV4,"6",Unknown,Automatic
f0771215f710cd07b67c5182bf53e890,TOYOTA,RAV4,"6",Unknown,Automatic
"05c267d3389b27ab4f1cf6e85a227d0e",DODGE,Ram,"5",Unknown,Automatic
e7ce1448dcbd3ad09bb29d5dd3b556ee,LANDROVER,Range Rover Sport,"8",Unknown,Semi-Automatic
"95c90489d09775ad21bcfb8522fe871a",LANDROVER,Range Rover Sport,"8",Unknown,Semi-Automatic
"305efe65e068bf4b5ebe41a265ffeb32",LANDROVER,Range Rover Sport,"8",Unknown,Semi-Automatic
"9a11a9ca8773be756fbf4459eddcbb00",KIA,Rio,"6",DIESEL,Manual
edbeca4e3960635081b814cb19845669,KIA,Rio,"6",GASOLINE,Manual
a609d2b25058790cc13877b886eed285,KIA,Rio,"6",GASOLINE,Manual
"93856a8dcc206e06a1175964ff16ec64",KIA,Rio,"6",GASOLINE,Manual
c7870d573d267484acb4be2cd3d6818d,KIA,Rio,"6",Unknown,Manual
"92fdb7b2d1f9af4869dcb2b3030ba2aa",KIA,Rio,"6",Unknown,Manual
c546731158de5e4c78cb0bceab1385c2,KIA,Rio,"6",Unknown,Manual
b04bb3fe1be8043d6188addc00b03378,KIA,Rio,"6",Unknown,Manual
e0df4b4e220e3324153d0fd547db7dfb,KIA,Rio,"6",Unknown,Manual
b56f3e024c93bbef8d9927db0a391aea,KIA,Rio,"6",Unknown,Manual
"56228c17519e66cae658dd74ca4d0556",AUDI,S3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
e7281ec3faf28a21e525482596367fb5,AUDI,S6,"7",Unknown,Semi-Automatic
"9cced979f9a9b0bd247ed704e63a5711",AUDI,S8,"8",Unknown,Semi-Automatic
"259fa36ba2d21b3622e7a3a7727b39cc",AUDI,S8,"8",Unknown,Semi-Automatic
d406619f44c0682edb98a9f9a358f0a9,AUDI,S8,"8",Unknown,Semi-Automatic
"2c78d643b71b46032b036112085010d2",MERCEDES,SLK 350,"7",Unknown,Automatic
"4fb2627fe2e289b491fa012e2f014d46",CHEVROLET,SPARK,"5",GASOLINE,Manual
"1170ba63b81c4067865d8d4fb6feceeb",CHEVROLET,SPARK,"5",GASOLINE,Manual
cd3bce5e50b7e5f9541fd49869d21895,CHEVROLET,SPARK,"5",Unknown,Manual
b72463b10ab28b640df7dc104d4dcc42,HYUNDAI,Santa Fe,"6",Unknown,Automatic
"85ce4e2c9e7cafac28404aa7edf49134",HYUNDAI,Santa Fe,"6",Unknown,Automatic
"4d21e14dd1d9aa040a5efe75f5c64784",HYUNDAI,Santa Fe,"6",Unknown,Automatic
"5a4c26fc6774405be89ab263fa3c9ca3",HYUNDAI,Santa Fe,"6",Unknown,Automatic
"178b3a6baf7200c6dadd8096c8caba0a",HYUNDAI,Sonata,"7",Unknown,Automated Manual
"4a518266f5f8647efdd51225fca08c6f",HYUNDAI,Sonata,"7",Unknown,Automated Manual
"1dbfd5e93c5528d64c2118dcb063f18d",HYUNDAI,Sonata,"7",Unknown,Automated Manual
"136bf8ebc68708265c639f72a840e625",HYUNDAI,Sonata,"7",Unknown,Automated Manual
"619e627462e38a8164a1574c9901dc12",KIA,Sorento,"6",Unknown,Semi-Automatic
e305dee9448ef783b74c7720d3cf76bf,KIA,Sorento,"6",Unknown,Semi-Automatic
"31b0176228dec4ef37e481ecac9c3f82",KIA,Sorento,"6",Unknown,Semi-Automatic
"9820471db23dd241e8ff1cdfc7132406",KIA,Sorento,"6",Unknown,Semi-Automatic
c483e43d3f6f2fde08d5c5919828d3e0,KIA,Sorento,"6",Unknown,Semi-Automatic
e52b51049d50332695accd44b9b26f0a,KIA,Soul,"6",ELECTRICITY,Semi-Automatic
"9f171820f52c3a6bb4be8ee86e5d76ed",KIA,Sportage,"6",Unknown,Semi-Automatic
fc7a06a7f12c837701fec25e9b6b2da4,KIA,Sportage,"6",Unknown,Semi-Automatic
c2782585e5c190750ed7274a54e2b653,KIA,Sportage,"6",Unknown,Semi-Automatic
"887148ce350aa6a1dae9a2ea8218d600",KIA,Sportage,"6",Unknown,Semi-Automatic
"455400e629f345bae5203a32e5f2c21a",KIA,Sportage,"6",Unknown,Semi-Automatic
"7ec9ecac30e6684aeffadad202fe004a",KIA,Sportage,"6",Unknown,Semi-Automatic
fb440aef6dc729137455030fba5d1354,KIA,Sportage,"6",Unknown,Semi-Automatic
d5c402b4f789144d991f7365fa12c523,VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
cc69e898c88055a6502857eeb38e3fef,VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
be0ff2bf95f9b1e96bb390ad027796f2,VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
ccf63dcc1521f50e408a1f823831c956,VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"4d62a6dd46a913e4408d365236857e57",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"2f509afc3818c10a4440be87a5e162e3",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"7a1b5a5a4c44e15857fc404589937760",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"8ec7144885656b5145c82af67c5a8151",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"9a4d57b1cf346319df82b2666dcddea5",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
c37d421a47d7772718dd2b609d727fb1,VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"8d598de5aacf33d7563e020fe137b0f2",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
ddc5d677035ae93dec8f99e83771085f,VOLKSWAGEN,Touareg,"8",Unknown,Semi-Automatic
f7cb7fec39b9729eec10cfd5fa3f10c8,VOLKSWAGEN,Touareg,"8",Unknown,Semi-Automatic
"416f53c91bca40be1cf53aaa14667466",VOLKSWAGEN,Touareg,"8",Unknown,Semi-Automatic
"829c155b65af3cabc492878450180468",VOLKSWAGEN,Touareg,"8",Unknown,Semi-Automatic
e1e921cc46cdcdaecf0bd211f2be9c4a,VOLKSWAGEN,Touareg,"8",Unknown,Semi-Automatic
f7621210b4f3c11ccda4e9a07dcc345d,HYUNDAI,Tucson,"6",DIESEL,Semi-Automatic
"6d6fec0b2fe39d3631a53cceaad0d788",HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
"5913504ecc90a6ee47582fc07baa33ff",HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
a19a471234595d97d3e5be26c08c7578,HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
"1924279661fc75ffd49765c6bdcf354b",HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
"3db5e3e6c6afd1a18466aaed75d80df7",HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
"1414e8c00770a62eab53703251c8377b",HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
"43a0920a4179dcb56a6d9d6bc65ad146",BMW,"","",Unknown,""
c0415742db633bffad5cf34292080dec,HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
cf8d139f0f13ee4573072e21a8a3011d,HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
"9da68ce7784627dfb78d06e6309537b1",HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
cc8baaa4839c698011c989619640cc6d,HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
a6171a2df891553afa4d1dd050570049,HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
"17b18ed84b1291289454596802582901",SUBARU,WRX,"6",Unknown,Manual
f529d32aca688200e0f881c3f29b227c,SUBARU,WRX STI,"6",Unknown,Manual
"91b840da9510098b1d5ac7ac3c820a81",TOYOTA,YARIS,"4",DIESEL,Automatic
e5f28989e1aa2fc5429290f837d7c7cf,TOYOTA,YARIS,"4",DIESEL,Automatic
"9fa266cf27427ea6dd8ec0c173b10d4b",TOYOTA,YARIS,"4",DIESEL,Automatic
"6f2a9778f78602a7cdf32be9d9873520",TOYOTA,YARIS,"4",DIESEL,Automatic
a4561264761fe579df0d78f4cafa09de,TOYOTA,YARIS,"4",DIESEL,Automatic
aa260a7e1554757e46fcba84b7561718,TOYOTA,YARIS,"4",GASOLINE,Automatic
f16d251dffe31f087d293841c5170a0f,TOYOTA,YARIS,"4",GASOLINE,Automatic
"3faec10e33df4ebf27028632ff69dbfa",TOYOTA,YARIS,"4",GASOLINE,Automatic
f4aa4727f9f74e49af16914e761f231a,TOYOTA,YARIS,"4",Unknown,Automatic
"75a15bcbfe31ded906ae67edd397758c",TOYOTA,YARIS,"4",Unknown,Automatic
"34fbc8d282c654f2817905d2d8576cb4",TOYOTA,YARIS,"4",Unknown,Automatic
"19a8942c8971ad5d07b47ece59fc746e",TOYOTA,YARIS,"4",Unknown,Automatic
"78b3c679a16ba4c850b9199a0cc224ef",TOYOTA,YARIS,"4",Unknown,Automatic
f73050e1171b2100b5229cb4dff843f4,TOYOTA,YARIS,"4",Unknown,Automatic
"3df41934bd3467aff4ab8dac1e0c6739",TOYOTA,YARIS,"4",Unknown,Automatic
a2ad285952b8dca756393bf7cb5b8589,TOYOTA,YARIS,"4",Unknown,Automatic
cc16c74136e4891322c8f6d0ee8e9343,TOYOTA,YARIS,"4",Unknown,Automatic
"080c8fdb41af19e45e6f5c74bed0ab3d",TOYOTA,YARIS,"4",Unknown,Automatic
ea8635cd855ecceed4c9947d1f2108fe,TOYOTA,YARIS,"4",Unknown,Automatic
"48b5b767e6eb0dbc8aef2a0a9887c938",TOYOTA,YARIS,"4",Unknown,Automatic
"77e905ba7a431df6201f3e7edfc24736",TOYOTA,YARIS,"4",Unknown,Automatic
b387fa8796ff781266a1f6bcc0db45eb,TOYOTA,YARIS,"4",Unknown,Automatic
"4412c2ddb15f194605280f4b0121f749",TOYOTA,YARIS,"4",Unknown,Automatic
"914f7e4018f38935fd72d49da92e9434",TOYOTA,YARIS,"4",Unknown,Automatic
"22bf8d40ebaa0ea81684dd42a39cce2d",TOYOTA,YARIS,"4",Unknown,Automatic
"49a07c96dfa0790cec1d663ca20b6a2c",TOYOTA,YARIS,"4",Unknown,Automatic
f7d8f20d69cee3d8e3cc2b6f00c1142b,TOYOTA,YARIS,"4",Unknown,Automatic
cb2ab81ec1aa8e9cf81b77a5b67e5029,TOYOTA,YARIS,"4",Unknown,Automatic
f57f377b704938e31cf65f2255a469c0,TOYOTA,YARIS,"4",Unknown,Automatic
ff17a37c7d4262b94d89dac68d4688b2,TOYOTA,YARIS,"4",Unknown,Automatic
d091ced1c358e834e457bc6c01553813,TOYOTA,YARIS,"4",Unknown,Automatic
cb5c3cd94cc62ceee6272e754bbca5ff,TOYOTA,YARIS,"4",Unknown,Automatic
bc035987007260dadcc60fbc179dad6a,ALFAROMEO,"","",DIESEL,""
"454727055e09704446be60b1b415e526",ALFAROMEO,"","",DIESEL,""
f8e1c17dffb8e3489f8afd0384280529,ALFAROMEO,"","",DIESEL,""
"71fa105f0fdebf991cef6e9449d92c87",ALFAROMEO,"","",DIESEL,""
b5ddbcf3fe34d25c7b22293b934b0424,AUDI,"","",DIESEL,""
a626e53c2a194a0f6dbbf5382d5a7cb6,AUDI,"","",DIESEL,""
ed630d4d60c069302a2539508b6ca549,AUDI,"","",DIESEL,""
"39be5fe5c33b66e7f0bc486a6e9371a9",AUDI,"","",DIESEL,""
"7727bee34eee156ca1482d04e03a9e82",AUDI,"","",DIESEL,""
c5c2139a9c550ee5cd6f38f986d8e606,AUDI,"","",DIESEL,""
"1f0f9ddf98cdd6a67a4da4f47e8e7afd",AUDI,"","",DIESEL,""
"73686063bda0715ee52a23306c18467b",BMW,"","",DIESEL,""
"6bad9001e1d2efc4e32d13fe6edf229f",BMW,"","",DIESEL,""
"403b6a9a85df695481a0a46cd7270b78",BMW,"","",DIESEL,""
"4c6c6e544b48483ded96a04295ec2a0d",BMW,"","",DIESEL,""
"03306719b1a653a7289bb03b7b094ff6",BMW,"","",DIESEL,""
"0b08e270c837826321e2b58ff7a0f44f",BMW,"","",DIESEL,""
f393f141185628ef1eac4f3a9d1a9065,BMW,"","",DIESEL,""
f0b614a8fde63aac6459988fdae90965,BMW,"","",DIESEL,""
"3406f4675b5adb0f7f9919fb242b944a",BMW,"","",DIESEL,""
"25e898424eabbe6d618ef8c918ebed44",BMW,"","",DIESEL,""
"86ea38a9154c7f3142dc8f75f000480b",BMW,"","",DIESEL,""
"6963ca553090279a2ba09d2c07f9328c",BMW,"","",DIESEL,""
"1252160b693af1e8d8c2e368ee6dc254",BMW,"","",DIESEL,""
"48ecfaa3ecd51b90a6430eec634d1003",BMW,"","",DIESEL,""
ff419e245aa1b030f269bbcc1dcfb4c8,BMW,"","",DIESEL,""
"245910aa7e5007a839c6b55e7d08d9cd",BMW,"","",DIESEL,""
"7072adc93942c3ccc3b9f635b3e1095f",BMW,"","",DIESEL,""
f14bc4191c019fd469b2f3a72387edd1,BMW,"","",DIESEL,""
"20f0dca9c8df81407c1b563c8fad0e59",BMW,"","",DIESEL,""
"47803d808debf39520702e663c9b369f",BMW,"","",DIESEL,""
"0963f61ea7ddbf6d29cbdd4cd7ee677a",BMW,"","",DIESEL,""
"79423b0b81aef081a5788c0eb407594a",BMW,"","",DIESEL,""
"5b2009f688c24bb835d8e82678e315b1",BMW,"","",DIESEL,""
"6e92bfabe843669bff777524f3803812",BMW,"","",DIESEL,""
dc1f500e042eb867e02141c1a22f52cf,BMW,"","",DIESEL,""
"4e8be8189c53a0b67c7d48d1c9150d11",BMW,"","",DIESEL,""
fc6ff525ff8a1c7239455f1ffecda8d1,CHEVROLET,"","",DIESEL,""
"4af1d57a0f52e6a2b305ee9a5e9d799a",CHEVROLET,"","",DIESEL,""
"497cbfd712e3ce9eb5212625e345992b",CHEVROLET,"","",DIESEL,""
"99fb05c7adf03567a107961c75187299",CITROEN,"","",DIESEL,""
ab92c38f5c809980f5794efa69004955,CITROEN,"","",DIESEL,""
ff01d8f767085ec554e8a1f60f67b2a2,CITROEN,"","",DIESEL,""
ef98b275bb1b522d53ae10211d1aad1f,CITROEN,"","",DIESEL,""
d8a4376ae3e295ed01b3b853220fbb30,CITROEN,"","",DIESEL,""
"7a36615796e4ef648768570cd88658e0",CITROEN,"","",DIESEL,""
"3d0276e818661e9e2b173e9b91e3e79e",CITROEN,"","",DIESEL,""
"95cea465d5db6f9ce171b0ff7fcc40d5",CITROEN,"","",DIESEL,""
b4d52d793398e0be981765b603574c66,CITROEN,"","",DIESEL,""
b3a29436427de4617ed6962c3f0738de,CITROEN,"","",DIESEL,""
"013b47b500987df1936379574d69c02e",CITROEN,"","",DIESEL,""
e4aba1ab74b743cf38dd58881d757235,CITROEN,"","",DIESEL,""
"02fa4183dab6369c656688e808e7bfc9",CITROEN,"","",DIESEL,""
"1e2a9cfb9e13ce4a17bc2c707616fec0",CITROEN,"","",DIESEL,""
"82d0504f6ee227c45983c1edc4831065",CITROEN,"","",DIESEL,""
ff1a2648f2250a8e8105715ad7116843,CITROEN,"","",DIESEL,""
"8e656eaedd34f5923940b032c39119ae",CITROEN,"","",DIESEL,""
"7d228c832766ddb86b47f7e9117fcb9c",CITROEN,"","",DIESEL,""
"4a55576c9ef9a342e2b99fd7ebd378a7",CITROEN,"","",DIESEL,""
faf55d426e719c9ca2e82313c0afd8ee,CITROEN,"","",DIESEL,""
"3b0f9c892ae4a0a296f4622ab0c16ebd",CITROEN,"","",DIESEL,""
"65fbdc381f9b9bef58232a7642810483",CITROEN,"","",DIESEL,""
"0046eaddab73aa26f515ff4a86468704",CITROEN,"","",DIESEL,""
"3beddd6eb58a6554558efba0fd5100a4",CITROEN,"","",DIESEL,""
bda669e96b657f910ca35deed1b55ef0,CITROEN,"","",DIESEL,""
"704c186d38e195b9ae0daf92e90e9076",CITROEN,"","",DIESEL,""
c321f6aaaf84f90c4bd27b722393b1a1,CITROEN,"","",DIESEL,""
"7e5f109e5c0d858765c0979fa265240e",CITROEN,"","",DIESEL,""
da1db08b55c6262f3126f0c8b2580503,CITROEN,"","",DIESEL,""
"0fae6f8c1fc75606723d1baee45ba04b",CITROEN,"","",DIESEL,""
"71c866e2790527eab35910d7bf83ba1c",CITROEN,"","",DIESEL,""
c68dc0d9518e35ff23e2d0652f365e94,CITROEN,"","",DIESEL,""
c9a64b5009f86aad2fd5bf26588d70ac,CITROEN,"","",DIESEL,""
b7469cf0ff52a2f2aa5e9592fa0473c3,CITROEN,"","",DIESEL,""
"24915a0da98fb6a958704d8dfb8c499f",CITROEN,"","",DIESEL,""
"9a0810a5375abae45d5a8e9974fd2d08",CITROEN,"","",DIESEL,""
"1c72eaf6a3b849d77ce006e5a8ae29c2",CITROEN,"","",DIESEL,""
"79e762db1a5dabf2db9dfa15c1a5f051",CITROEN,"","",DIESEL,""
a499202bb9dc341b469cdff4f5f9975f,CITROEN,"","",DIESEL,""
"7a2755b76da63c31acb5926ed405a72f",CITROEN,"","",DIESEL,""
"97d7fe49b644aa76fb69b8b977267a34",CITROEN,"","",DIESEL,""
ea295e24bbb53bd30e0002b3ced243c1,CITROEN,"","",DIESEL,""
"1ff702dab94d24ccafa2124f2a3ba6be",CITROEN,"","",DIESEL,""
"55812e60d9eb8088a5504bb61df4151c",CITROEN,"","",DIESEL,""
"787be4c9a46ac81d15a8b85535d61475",CITROEN,"","",DIESEL,""
fd0df65a5f3c03c267ef949fb7411c39,CITROEN,"","",DIESEL,""
"18c2af3679b68a05f5d8e8d46768a04e",CITROEN,"","",DIESEL,""
"9b7db2bc9eded143490cfd7afb54dbfc",CITROEN,"","",DIESEL,""
"100c5d1654e936cf706c172f7a76f342",CITROEN,"","",DIESEL,""
fd3cf9278868b9b9f99123bd64c80758,CITROEN,"","",DIESEL,""
"2e39b7cbd185b5a49b017a3380664520",CITROEN,"","",DIESEL,""
ebb7c2c0f64ab87986d333e19a98cf36,CITROEN,"","",DIESEL,""
c3d822c5ca596e95f32283394461512c,CITROEN,"","",DIESEL,""
"7a1f8910c4ecf1f6ca55a0359ed47553",CITROEN,"","",DIESEL,""
"51dcd41c4328666615440d100ee4399d",CITROEN,"","",DIESEL,""
b68c3d1953e2bf8af66e7d74153e51b4,CITROEN,"","",DIESEL,""
"3b11eab3818e2a72e522779f596fc697",CITROEN,"","",DIESEL,""
ad5ff1c3229fffe84aa5d08fcafad6fa,CITROEN,"","",DIESEL,""
dc5672b5e0fa3bc66d82b286ec0a25e4,CITROEN,"","",DIESEL,""
"9902acfffd4ca1f6c672cea433338d1f",CITROEN,"","",DIESEL,""
c000659b2cc3c5e91ba436d276747f89,DACIA,"","",DIESEL,""
"4128b47d83d8c624e462addbb1c38049",DACIA,"","",DIESEL,""
fdf0a687c7c7555f3364b9760fdbce14,DACIA,"","",DIESEL,""
a12562d78d457cb1614dfa4f4f52f000,DACIA,"","",DIESEL,""
c18644f96311165cf52cc7e5e48b2fc8,DACIA,"","",DIESEL,""
"993e397194db529ca204438bb9262b93",DACIA,"","",DIESEL,""
"1ee868e3d1bb49ee63488499b2b42d05",DACIA,"","",DIESEL,""
d5c5b49e96581a320bc8ae16356cba47,DACIA,"","",DIESEL,""
"3e26c6b728a6d4d236e9e86b159e2327",DACIA,"","",DIESEL,""
"9f2bd4e52a0f3815efd3230f567f110e",DS,"","",DIESEL,""
"37db94d16b3ce94e83e6a20ab62f482d",FIAT,"","",DIESEL,""
"1c5eceae32a22e591a0f75385c4e5e1a",FIAT,"","",DIESEL,""
"9c291af68e129d9bfc03d65a8a71ecdc",FIAT,"","",DIESEL,""
"7b10f1b0ed61c9ac1e912e6a0220af86",FIAT,"","",DIESEL,""
"24341939220e935ecbda32acb69bb460",FIAT,"","",DIESEL,""
beb227c2274c4843dda9f6a3eea0c612,FIAT,"","",DIESEL,""
"19ec164a7ab6dcff089327b3a51f8d40",FIAT,"","",DIESEL,""
c31083500201c6e2abd5e817640b76f6,FIAT,"","",DIESEL,""
